METHOD	FULL_PATH	MODULE	AUTH	ROLE	CONTROLLER_HANDLER	SERVICE	NOTES
GET	/api/v1/admin/vendor/utilities/contracts	vendor	yes	admin-jwt	ctrl.listUtilityContracts	vendor.service	-
POST	/api/v1/admin/vendor/utilities/contracts	vendor	yes	admin-jwt	ctrl.createUtilityContract	vendor.service	-
DELETE	/api/v1/admin/vendor/utilities/contracts/:contractId	vendor	yes	admin-jwt	ctrl.deleteUtilityContract	vendor.service	-
GET	/api/v1/admin/vendor/utilities/upload-history	vendor	yes	admin-jwt	ctrl.getUploadHistory	vendor.service	-
GET	/api/v1/admin/vendor/vendors	vendor	yes	admin-jwt	ctrl.listVendors	vendor.service	-
POST	/api/v1/admin/vendor/vendors	vendor	yes	admin-jwt	ctrl.createVendor	vendor.service	-
DELETE	/api/v1/admin/vendor/vendors/:vendorId	vendor	yes	admin-jwt	ctrl.archiveVendor	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId	vendor	yes	admin-jwt	ctrl.getVendorById	vendor.service	-
PATCH	/api/v1/admin/vendor/vendors/:vendorId	vendor	yes	admin-jwt	ctrl.updateVendor	vendor.service	-
PUT	/api/v1/admin/vendor/vendors/:vendorId	vendor	yes	admin-jwt	ctrl.updateVendor	vendor.service	-
POST	/api/v1/admin/vendor/vendors/:vendorId/actions	vendor	yes	admin-jwt	ctrl.postVendorAction	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/alerts	vendor	yes	admin-jwt	ctrl.listVendorAlerts	vendor.service	-
POST	/api/v1/admin/vendor/vendors/:vendorId/alerts	vendor	yes	admin-jwt	ctrl.createVendorAlert	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/certificates	vendor	yes	admin-jwt	ctrl.listCertificates	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/health	vendor	yes	admin-jwt	ctrl.getVendorHealth	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/inventory	vendor	yes	admin-jwt	ctrl.listVendorInventory	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/invoices	vendor	yes	admin-jwt	ctrl.listVendorInvoices	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/notifications	vendor	yes	admin-jwt	ctrl.listVendorNotifications	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/performance	vendor	yes	admin-jwt	ctrl.getVendorPerformance	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/purchase-orders	vendor	yes	admin-jwt	ctrl.listVendorPurchaseOrders	vendor.service	-
GET	/api/v1/admin/vendor/vendors/:vendorId/qc-checks	vendor	yes	admin-jwt	ctrl.listVendorQCChecks	vendor.service	-
POST	/api/v1/admin/vendor/vendors/:vendorId/qc-checks	vendor	yes	admin-jwt	ctrl.createVendorQCCheck	vendor.service	-
PATCH	/api/v1/admin/vendor/vendors/:vendorId/stage	vendor	yes	admin-jwt	ctrl.updateVendorStage	vendor.service	-
GET	/api/v1/admin/vendor/vendors/email-preview/:templateName	vendor	yes	admin-jwt	ctrl.getEmailTemplatePreview	vendor.service	-
POST	/api/v1/admin/vendor/vendors/send-doc-request-email	vendor	yes	admin-jwt	ctrl.sendDocumentRequestEmail	vendor.service	-
POST	/api/v1/admin/vendor/vendors/send-invite-email	vendor	yes	admin-jwt	ctrl.sendInviteEmail	vendor.service	-
POST	/api/v1/admin/vendor/vendors/send-payment-email	vendor	yes	admin-jwt	ctrl.sendPaymentEmail	vendor.service	-
POST	/api/v1/admin/vendor/vendors/send-rejection-email	vendor	yes	admin-jwt	ctrl.sendRejectionEmail	vendor.service	-
GET	/api/v1/admin/vendor/vendors/summary	vendor	yes	admin-jwt	ctrl.getVendorSummary	vendor.service	-
POST	/api/v1/admin/vendor/webhooks/carrier	vendor	yes	admin-jwt	ctrl.handleCarrierWebhook	vendor.service	-
POST	/api/v1/admin/vendor/webhooks/vendor-signed	vendor	yes	admin-jwt	ctrl.handleVendorSignedWebhook	vendor.service	-
GET	/api/v1/admin/warehouses	admin	yes	admin|super_admin	storeWarehouseController.listWarehouses	store-warehouse.service	store-warehouse.routes.ts
POST	/api/v1/admin/warehouses	admin	yes	admin|super_admin	storeWarehouseController.createWarehouse	store-warehouse.service	store-warehouse.routes.ts
DELETE	/api/v1/admin/warehouses/:id	admin	yes	admin|super_admin	storeWarehouseController.deleteWarehouse	store-warehouse.service	store-warehouse.routes.ts
GET	/api/v1/admin/warehouses/:id	admin	yes	admin|super_admin	storeWarehouseController.getWarehouse	store-warehouse.service	store-warehouse.routes.ts
PUT	/api/v1/admin/warehouses/:id	admin	yes	admin|super_admin	storeWarehouseController.updateWarehouse	store-warehouse.service	store-warehouse.routes.ts
GET	/api/v1/admin/zones	admin	yes	admin|super_admin	masterDataController.listZones	master-data.service	master-data.routes.ts
POST	/api/v1/admin/zones	admin	yes	admin|super_admin	masterDataController.createZone	master-data.service	master-data.routes.ts
DELETE	/api/v1/admin/zones/:id	admin	yes	admin|super_admin	masterDataController.deleteZone	master-data.service	master-data.routes.ts
GET	/api/v1/admin/zones/:id	admin	yes	admin|super_admin	masterDataController.getZone	master-data.service	master-data.routes.ts
PUT	/api/v1/admin/zones/:id	admin	yes	admin|super_admin	masterDataController.updateZone	master-data.service	master-data.routes.ts
GET	/api/v1/customer/addresses	addresses	yes	customer-jwt	addressesController.list	addresses.service	-
POST	/api/v1/customer/addresses	addresses	yes	customer-jwt	addressesController.create	addresses.service	-
DELETE	/api/v1/customer/addresses/:id	addresses	yes	customer-jwt	addressesController.remove	addresses.service	-
PUT	/api/v1/customer/addresses/:id	addresses	yes	customer-jwt	addressesController.update	addresses.service	-
POST	/api/v1/customer/addresses/:id/default	addresses	yes	customer-jwt	addressesController.setDefault	addresses.service	-
GET	/api/v1/customer/addresses/default	addresses	yes	customer-jwt	addressesController.getDefault	addresses.service	-
GET	/api/v1/customer/admin/app-config	app-config	yes	admin-jwt	ctrl.adminGetConfig	app-config.service	-
PUT	/api/v1/customer/admin/app-config	app-config	yes	admin-jwt	ctrl.adminUpdateConfig	app-config.service	-
GET	/api/v1/customer/admin/app-config/cancellation-policies	app-config	yes	admin-jwt	ctrl.listPolicies	app-config.service	-
POST	/api/v1/customer/admin/app-config/cancellation-policies	app-config	yes	admin-jwt	ctrl.createPolicy	app-config.service	-
DELETE	/api/v1/customer/admin/app-config/cancellation-policies/:id	app-config	yes	admin-jwt	ctrl.deletePolicy	app-config.service	-
GET	/api/v1/customer/admin/app-config/cancellation-policies/:id	app-config	yes	admin-jwt	ctrl.getPolicyById	app-config.service	-
PUT	/api/v1/customer/admin/app-config/cancellation-policies/:id	app-config	yes	admin-jwt	ctrl.updatePolicy	app-config.service	-
POST	/api/v1/customer/admin/app-config/reset	app-config	yes	admin-jwt	ctrl.adminResetConfig	app-config.service	-
PUT	/api/v1/customer/admin/app-config/section/:section	app-config	yes	admin-jwt	ctrl.adminUpdateSection	app-config.service	-
GET	/api/v1/customer/admin/banners	banners	no	-	bannersController.listBanners	banners.service	-
POST	/api/v1/customer/admin/banners	banners	no	-	bannersController.createBanner	banners.service	-
DELETE	/api/v1/customer/admin/banners/:id	banners	no	-	bannersController.deleteBanner	banners.service	-
PUT	/api/v1/customer/admin/banners/:id	banners	no	-	bannersController.updateBanner	banners.service	-
POST	/api/v1/customer/admin/banners/reorder	banners	no	-	bannersController.reorderBanners	banners.service	-
GET	/api/v1/customer/admin/cancellation-policies	app-config	yes	admin-jwt	ctrl.listPolicies	app-config.service	-
POST	/api/v1/customer/admin/cancellation-policies	app-config	yes	admin-jwt	ctrl.createPolicy	app-config.service	-
DELETE	/api/v1/customer/admin/cancellation-policies/:id	app-config	yes	admin-jwt	ctrl.deletePolicy	app-config.service	-
GET	/api/v1/customer/admin/cancellation-policies/:id	app-config	yes	admin-jwt	ctrl.getPolicyById	app-config.service	-
PUT	/api/v1/customer/admin/cancellation-policies/:id	app-config	yes	admin-jwt	ctrl.updatePolicy	app-config.service	-
GET	/api/v1/customer/admin/categories	categories	no	-	categoriesController.listCategories	categories.service	-
POST	/api/v1/customer/admin/categories	categories	no	-	categoriesController.createCategory	categories.service	-
DELETE	/api/v1/customer/admin/categories/:id	categories	no	-	categoriesController.deleteCategory	categories.service	-
PUT	/api/v1/customer/admin/categories/:id	categories	no	-	categoriesController.updateCategory	categories.service	-
GET	/api/v1/customer/admin/categories/:id/children	categories	no	-	categoriesController.getSubcategoriesByCategorySlug	categories.service	-
GET	/api/v1/customer/admin/categories/all	categories	no	-	categoriesController.listAllCategories	categories.service	-
POST	/api/v1/customer/admin/categories/reorder	categories	no	-	categoriesController.reorderCategories	categories.service	-
GET	/api/v1/customer/admin/cms/banners	pages	no	-	cmsAdminController.listBanners	cms.service	-
POST	/api/v1/customer/admin/cms/banners	pages	no	-	cmsAdminController.createBanner	cms.service	-
DELETE	/api/v1/customer/admin/cms/banners/:id	pages	no	-	cmsAdminController.deleteBanner	cms.service	-
PUT	/api/v1/customer/admin/cms/banners/:id	pages	no	-	cmsAdminController.updateBanner	cms.service	-
GET	/api/v1/customer/admin/cms/buttons	pages	no	-	cmsAdminController.listButtons	cms.service	-
POST	/api/v1/customer/admin/cms/buttons	pages	no	-	cmsAdminController.createButton	cms.service	-
DELETE	/api/v1/customer/admin/cms/buttons/:id	pages	no	-	cmsAdminController.deleteButton	cms.service	-
PUT	/api/v1/customer/admin/cms/buttons/:id	pages	no	-	cmsAdminController.updateButton	cms.service	-
GET	/api/v1/customer/admin/cms/collections	pages	no	-	cmsAdminController.listCollections	cms.service	-
POST	/api/v1/customer/admin/cms/collections	pages	no	-	cmsAdminController.createCollection	cms.service	-
DELETE	/api/v1/customer/admin/cms/collections/:id	pages	no	-	cmsAdminController.deleteCollection	cms.service	-
PUT	/api/v1/customer/admin/cms/collections/:id	pages	no	-	cmsAdminController.updateCollection	cms.service	-
POST	/api/v1/customer/admin/cms/consolidate-catalog-taxonomy	pages	no	-	cmsAdminController.consolidateCatalogTaxonomy	cms.service	-
GET	/api/v1/customer/admin/cms/home-sections	pages	no	-	cmsAdminController.listHomeSections	cms.service	-
POST	/api/v1/customer/admin/cms/home-sections	pages	no	-	cmsAdminController.createHomeSection	cms.service	-
DELETE	/api/v1/customer/admin/cms/home-sections/:id	pages	no	-	cmsAdminController.deleteHomeSection	cms.service	-
PUT	/api/v1/customer/admin/cms/home-sections/:id	pages	no	-	cmsAdminController.updateHomeSection	cms.service	-
GET	/api/v1/customer/admin/cms/import-history/content-hub	pages	no	-	cmsAdminController.listContentHubImportRuns	cms.service	-
GET	/api/v1/customer/admin/cms/import-jobs/content-hub/:jobId	pages	no	-	cmsAdminController.getContentHubImportJob	cms.service	-
GET	/api/v1/customer/admin/cms/media	pages	no	-	cmsAdminController.listMedia	cms.service	-
POST	/api/v1/customer/admin/cms/media	pages	no	-	cmsAdminController.createMedia	cms.service	-
DELETE	/api/v1/customer/admin/cms/media/:id	pages	no	-	cmsAdminController.deleteMedia	cms.service	-
GET	/api/v1/customer/admin/cms/overview	pages	no	-	cmsAdminController.getOverview	cms.service	-
GET	/api/v1/customer/admin/cms/pages	pages	no	-	cmsAdminController.listPages	cms.service	-
POST	/api/v1/customer/admin/cms/pages	pages	no	-	cmsAdminController.createPage	cms.service	-
DELETE	/api/v1/customer/admin/cms/pages/:id	pages	no	-	cmsAdminController.deletePage	cms.service	-
GET	/api/v1/customer/admin/cms/pages/:id	pages	no	-	cmsAdminController.getPage	cms.service	-
PUT	/api/v1/customer/admin/cms/pages/:id	pages	no	-	cmsAdminController.updatePage	cms.service	-
POST	/api/v1/customer/admin/cms/upload/cms-pages	pages	no	-	cmsAdminController.uploadCmsPages	cms.service	-
POST	/api/v1/customer/admin/cms/upload/content-hub-master	pages	no	-	cmsAdminController.uploadContentHubMaster	cms.service	-
POST	/api/v1/customer/admin/cms/upload/sku-master	pages	no	-	cmsAdminController.uploadSkuMaster	cms.service	-
GET	/api/v1/customer/admin/collections	collections	no	-	listCollections	collections.service	-
POST	/api/v1/customer/admin/collections	collections	no	-	createCollection	collections.service	-
DELETE	/api/v1/customer/admin/collections/:id	collections	no	-	deleteCollection	collections.service	-
PUT	/api/v1/customer/admin/collections/:id	collections	no	-	updateCollection	collections.service	-
GET	/api/v1/customer/admin/coupons	coupons	no	-	couponsController.adminList	coupons.service	-
POST	/api/v1/customer/admin/coupons	coupons	no	-	couponsController.adminCreate	coupons.service	-
DELETE	/api/v1/customer/admin/coupons/:id	coupons	no	-	couponsController.adminRemove	coupons.service	-
GET	/api/v1/customer/admin/coupons/:id	coupons	no	-	couponsController.adminGetById	coupons.service	-
PUT	/api/v1/customer/admin/coupons/:id	coupons	no	-	couponsController.adminUpdate	coupons.service	-
GET	/api/v1/customer/admin/coupons/stats	coupons	no	-	couponsController.adminStats	coupons.service	-
GET	/api/v1/customer/admin/faq	faq	no	-	faqController.adminList	faq.service	-
POST	/api/v1/customer/admin/faq	faq	no	-	faqController.adminCreate	faq.service	-
DELETE	/api/v1/customer/admin/faq/:id	faq	no	-	faqController.adminDelete	faq.service	-
GET	/api/v1/customer/admin/faq/:id	faq	no	-	faqController.adminGetById	faq.service	-
PUT	/api/v1/customer/admin/faq/:id	faq	no	-	faqController.adminUpdate	faq.service	-
GET	/api/v1/customer/admin/faq/categories	faq	no	-	faqController.listCategories	faq.service	-
GET	/api/v1/customer/admin/home/attributes	home	yes	admin-jwt	homeController.listAttributes	home.service	-
POST	/api/v1/customer/admin/home/attributes	home	yes	admin-jwt	homeController.createAttribute	home.service	-
DELETE	/api/v1/customer/admin/home/attributes/:id	home	yes	admin-jwt	homeController.deleteAttribute	home.service	-
PUT	/api/v1/customer/admin/home/attributes/:id	home	yes	admin-jwt	homeController.updateAttribute	home.service	-
GET	/api/v1/customer/admin/home/banners	home	yes	admin-jwt	homeController.listBannersAdmin	home.service	-
POST	/api/v1/customer/admin/home/banners	home	yes	admin-jwt	homeController.createBannerAdmin	home.service	-
DELETE	/api/v1/customer/admin/home/banners/:id	home	yes	admin-jwt	homeController.deleteBannerAdmin	home.service	-
PUT	/api/v1/customer/admin/home/banners/:id	home	yes	admin-jwt	homeController.updateBannerAdmin	home.service	-
POST	/api/v1/customer/admin/home/banners/reorder	home	yes	admin-jwt	homeController.reorderBannersAdmin	home.service	-
GET	/api/v1/customer/admin/home/categories	home	yes	admin-jwt	homeController.listCategoriesAdmin	home.service	-
POST	/api/v1/customer/admin/home/categories	home	yes	admin-jwt	homeController.createCategoryAdmin	home.service	-
DELETE	/api/v1/customer/admin/home/categories/:id	home	yes	admin-jwt	homeController.deleteCategoryAdmin	home.service	-
PUT	/api/v1/customer/admin/home/categories/:id	home	yes	admin-jwt	homeController.updateCategoryAdmin	home.service	-
GET	/api/v1/customer/admin/home/categories/:id/children	home	yes	admin-jwt	homeController.listCategoryChildren	home.service	-
POST	/api/v1/customer/admin/home/categories/reorder	home	yes	admin-jwt	homeController.reorderCategoriesAdmin	home.service	-
DELETE	/api/v1/customer/admin/home/config	home	yes	admin-jwt	homeController.deleteHomeConfig	home.service	-
GET	/api/v1/customer/admin/home/config	home	yes	admin-jwt	homeController.getConfig	home.service	-
POST	/api/v1/customer/admin/home/config	home	yes	admin-jwt	homeController.upsertHomeConfig	home.service	-
PUT	/api/v1/customer/admin/home/config	home	yes	admin-jwt	homeController.updateConfig	home.service	-
GET	/api/v1/customer/admin/home/config/list	home	yes	admin-jwt	homeController.listHomeConfigs	home.service	-
POST	/api/v1/customer/admin/home/config/reset	home	yes	admin-jwt	homeController.resetConfig	home.service	-
GET	/api/v1/customer/admin/home/lifestyle	home	yes	admin-jwt	homeController.listLifestyle	home.service	-
POST	/api/v1/customer/admin/home/lifestyle	home	yes	admin-jwt	homeController.createLifestyle	home.service	-
DELETE	/api/v1/customer/admin/home/lifestyle/:id	home	yes	admin-jwt	homeController.deleteLifestyle	home.service	-
PUT	/api/v1/customer/admin/home/lifestyle/:id	home	yes	admin-jwt	homeController.updateLifestyle	home.service	-
POST	/api/v1/customer/admin/home/lifestyle/reorder	home	yes	admin-jwt	homeController.reorderLifestyle	home.service	-
GET	/api/v1/customer/admin/home/preview	home	yes	admin-jwt	homeController.getBootstrapPreview	home.service	-
GET	/api/v1/customer/admin/home/products	home	yes	admin-jwt	homeController.listProductsAdmin	home.service	-
POST	/api/v1/customer/admin/home/products	home	yes	admin-jwt	homeController.createProductAdmin	home.service	-
DELETE	/api/v1/customer/admin/home/products/:id	home	yes	admin-jwt	homeController.deleteProductAdmin	home.service	-
GET	/api/v1/customer/admin/home/products/:id	home	yes	admin-jwt	homeController.getProductByIdAdmin	home.service	-
PUT	/api/v1/customer/admin/home/products/:id	home	yes	admin-jwt	homeController.updateProductAdmin	home.service	-
POST	/api/v1/customer/admin/home/products/:id/publish	home	yes	admin-jwt	homeController.publishProductAdmin	home.service	-
PATCH	/api/v1/customer/admin/home/products/:id/status	home	yes	admin-jwt	homeController.patchProductStatusAdmin	home.service	-
GET	/api/v1/customer/admin/home/products/:id/variants	home	yes	admin-jwt	homeController.getProductVariantsAdmin	home.service	-
PATCH	/api/v1/customer/admin/home/products/bulk	home	yes	admin-jwt	homeController.bulkUpdateProductsAdmin	home.service	-
PATCH	/api/v1/customer/admin/home/products/bulk-status	home	yes	admin-jwt	homeController.bulkUpdateProductStatusAdmin	home.service	-
GET	/api/v1/customer/admin/home/promoblocks	home	yes	admin-jwt	homeController.listPromoBlocks	home.service	-
POST	/api/v1/customer/admin/home/promoblocks	home	yes	admin-jwt	homeController.createPromoBlock	home.service	-
DELETE	/api/v1/customer/admin/home/promoblocks/:id	home	yes	admin-jwt	homeController.deletePromoBlock	home.service	-
PUT	/api/v1/customer/admin/home/promoblocks/:id	home	yes	admin-jwt	homeController.updatePromoBlock	home.service	-
POST	/api/v1/customer/admin/home/promoblocks/reorder	home	yes	admin-jwt	homeController.reorderPromoBlocks	home.service	-
GET	/api/v1/customer/admin/home/section-definitions	home	yes	admin-jwt	homeController.listSectionDefinitions	home.service	-
POST	/api/v1/customer/admin/home/section-definitions	home	yes	admin-jwt	homeController.createSectionDefinition	home.service	-
